User,User Age,User Barangay,User Gender,Responses
1463,18,Pioneer,F,Magsagawa ng mga disaster drills o mga pagpupulong ukol sa mga ganitong sitwasyon o kalagayan.
1457,28,Banaba belong cpd,M,"Tulongan sa esat,esa"
1464,68,Banaba,F,Maghada para itapon ng maayus ang basura sa tamang lalagyan para hindi magbara sa mga kanal
1455,20,Pi0neer,M,Dapat may radio tayo upang makausap natin sila na kung sakaling kailangan natin ng tulong nila upang tayoy mailikas kung biglaang tumaas ang tubig
1469,25,Banaba,M,Tumulong ka baragay
1470,64,Banaba,F,Ilagay ang mga basura sa tamng basurahan lalong lalo na ang mga plastick
1471,62,5,F,Ipagpatuloy ang magandang gawain 
1474,62,Banaba,F,Pumunta sa safe na lugar
1475,16,Banaba,M,Sa pagsasagawa ng isang daily survalance sa mga kumonidad
1476,16,Banaba,F,"Pagsasagawa ng mga programa na makatutulong upang mapangalagaan ang kalikasan upang maiwasan na ang mga kalamidad,"
1473,49,Brgy. Banaba,F,Maglinis ng kapaligiran 
1477,27,Banaba,M,Pagsasaayos qng anu man ang ikkganda ng bawat launin
1466,-1,,,Malasakit sa bawat isa na nakarating yung kalamidad na di inaasahan at tulong tulong tayo.
1478,56,Banaba,M,Sa pag tutulungan
1483,20,Banaba,F,Sa pagkakaroon po ng maayos na komunikasyon sa amin para malaman nila ng malinaw kung ano ba talaga ang mga pangangailangan namin
1488,20,Banaba,M,Bago dumating yung bagyo ay dapat may maagang abiso saknila para ito ay lubos na mapaghandaan ng comunidad
1481,37,Banaba,F,Pra sa akin dpat lgi nla iinform ang mga tao kung kailangn n bng lumikas pra maiwasan ang sakuna. At bgyan ng importansya lalo n ang mga pwd n kailngn ng tamang tulong. Lgi sana mgkaroon ang brgy ng mga gamot n kailngn lalo n sa di inaasahang sakuna.
1486,12,Pioneer,F,Sa pagtutulungan ng bawat isa sa barangay
1485,45,Banaba,F,Mag tolungan o mag kaisa
1482,18,Pi0neer c0mpound bnaba san mateo rizal,M,Paglilinis ng kanal 
1484,37,Banaba zone 8,M,"Hikayatin ang aking mga kapit bahay n mag tolong tolong kong my baha at ibang kalamidad
"
1487,32,Banaba,F,Mag schedule po sila ng pagsasanay sa bawat komunidad kahit isang beses sa buwan.at laging mag update sa kalagayan ng bawat komunidad
1489,16,Barangay banaba,F,"Maging handa sa lahat ng mangyayari,mag handa ng mga gamit at pagkain kung sakaling may mangyari"
1494,78,Banaba,F,"Mag report sa baranggay , makatulong sa mga na bahaa n"
1495,54,Banaba,M,Pagbibigay ng pagkain medisina at evacuation
1491,67,Banaba,M,May bangka pag may baha para sa mga bata. 
1490,63,Banaba,F,Magkaroon ng notice sa mga tao sa barangay
1492,66,Zone 7 banaba,F,Laging makipag ugnayan sa baranggay para maging handa sa kalamidad
1496,54,Banaba,F,Itapon ng maayus ang mga basura para hindi magbara sa mga ilog at kanal
1497,70,Banaba,F,pagbibigay ng relief at gamot
1498,65,Banaba pioneer zone 7,F,Kailangan always alert sa mga sakuna para makahanda kaagad at kailangan mag tulong tulong
1502,75,Banaba,M,Pagbibigay ng tulong 
1504,50,Banaba,M,"Kailangan magtulungan,,mgrescue sa oras ng disaster."
1500,43,Banaba zone 4,F,Pmunta s barangay pra mlaman at mkiisa at tumulong pra maayos ang klamidad.
1503,24,San mateo rizal,M,Makikipag tulungan sa aming baranggay 
1501,38,Pioneer comp.brgy banaba san mateo rizal,F,Magsgwa ng isang malawakan na kaalaman kong pnu makaiwas sa isang skuna at kalamidad.
1505,46,Banaba zamora,F,Maintain ang kalinisan
1506,28,Zone7banaba,F,Makipagtulongan sa barangay sa oras ng sakuna
1582,22,Manila,F,"Implement disaster trainings for the youth hile still in school, as they have more energy to mobilize the community."
1585,22,Manila,F,"Implement disaster trainings for the youth while still in school, as thy more energy to mobilize the community."
1590,22,Manila,F,Implement disaster trainings for the youth while still in school.
1596,26,Ilocanos Sur,M,Send warning days ahead.
1679,33,Poblacion,M,"SMS, Facebook, Twitter"
1682,18,8-A,F,Make use of phones or social media to alert the citizens of upcoming disasters and to give them tips to be resilient :-)
1681,38,Kaligayahan,F,Minimize corruption
1684,21,Cabantian,F,"Make the anouncements be available for those who are disabled, or those who are in utmost need of attention especially during emergencies."
1685,19,"Mankilam, Tagum City",F,Makakatulong ang aming barangay sa pamamagitan pagbigay ng impormasyon kung ano ang dapat gawin kung may mangyari na sakuna at pwede rin maggawa sila ng mga posters.
1683,18,Brgy. 6-A,F,Probably perform regular community cleanups or checkups on canals to avoid floods.
1688,21,Gomez,F,"Linawin ang mga terminolohiyang ginagamit sa pagpapakalap ng babala tulad ng ""Storm surge"" at iba pa."
1689,27,"UP Campus, Diliman, QC",F,"Magsagawa ng mga pagpupulong, orientation, seminars at grupo mg mga tao na nakatutok ukol sa mga kalamidad. "
1686,30,Pinyahan,F,"Create committees (food, goods, rescue, etc) within the barangay to better facilitate disaster response"
1692,18,Maa,M,Make the information drive more 'immersive' for the current generation. Maybe through games?
1691,21,Batolusa,F,
1690,19,Libertad,F,Dapat parating pina paalala na dapat laging handa ano mang oras 
1694,18,Brgy 31-d,M,Regular clean upin public canals.
1694,18,Brgy 31-d,M,Regular clean up in public canals.
1693,20,MATINA,F,Create a Disaster Risk Orrientation for people to learn what basic things to prepare in times of disasters.
1695,25,"Barangay19-B, Davao City",M,There must be an orientation or a disaster preparedness drill in order for the people will know what to do in case a disaster may occur.
1696,19,"Fd.Rd.#2, Sto.Tomas, Davao del Norte",M,Drills and Seminars
1701,39,"Menzi Isabela City, Basilan",F,"Conduct seminar regularly regarding on the disaster.

"
1702,25,"Tuburan, proper",M,Better communication for better dissemination of information.
1699,29,RH-3 Cotabato City,M,Sa pamamagitan po ng completo ang lahat ng facities na gamit para sa darating na kalamidad.
1697,34,Cotabato City,F,"Pagtutulongan ng bawat pamilya not just on raising awareness but also participating, specially on garbage disposal (adds disaster during flood), and drills for all possible calamities.
"
1698,23,Bulalo,F,"Pagtulungan linisin ang lugar para sa ikakabuti. Linisin ang mga kanal, itapun sa maayos na basurahan ang basura para iwas baha. 
"
1700,23,Labungan,M,My suggestion is that maybe LGU will regular inform the barangay in every time.
1703,36,"Tabuk,Isabela City",M,By giving us enough or sufficient knowledge through orientation and other similar trainings about disaster awareness and preparedness.
1707,28,San miguel,F,
1704,19,Baliok,M,The barangay can conduct seminars and drills to a gym requiring atleast one family member on each household under the barangay
1705,19,Bankerohan,M,Let them be aware.
1711,19,Poblacion,M,Magsagawa ng disaster drill lalo na earthquake drill dahil walang kahit anong drill ang naigawa ang aming barangay.
1708,21,Panacan,M,Mas makakatulong ang aming barangay kung magsasagawa sila ng mga seminar para mas maging handa ang aming mga kabarangay sa mga sakuna.
1713,19,Buhangin,M,"Sa pagsasagawa ng mga door to door exercises na na aakma sa kaalaman tungkol sa pag responde at pag akto bago, tuwing,at pagkatapos ng isang delubyo o kalamidad"
1714,22,"10-A, Davao City",M,Improve areas that have little to no elevation with regards to any nearby water bodies (e.g. rivers and streams).
1715,21,"Deca hp!t???




Deca homes mintal",M,Linisin ang daan upang mkaiwas sa storms
1717,22,Poblacion,M,Magsagawa ng random disaster drill. Dapat may laging paalala.
1721,22,Poblacion Tulunan Cotabato,M,
1719,22,Matina pangi,M,Mag gawa ng seminars every month upang ma aware ang mga tao
1722,24,Catalunan grande,M,Free seminar and awareness
1724,22,Matina,F,Mandatory disaster drills
1723,21,Ponce ,F,More means of communication
1736,19,Dapitan St. Kal 1 Isulan Sultan Kudarat,M,Conduct effective activity which will help our fellow people on what we should do during the calamities and what area is appropriate to hide
1738,19,"brgy. 31-D roxas blvd., Davao city",M,sa pamamagitan ng pag iimbak ng mga pagkain para maging handa sa mga dadating na mga sakuna sa aming barangay
1748,20,Barangay Tigatto,M,Prepare Med Kits
1739,20,"Tipaz, Tagum City",F,Strongly implement the proper segregation of garbage so that it will not cause flood and also strongly implement the cleaning of canals twice or thrice a week.
1747,19,Bankas Heights,M,Mag laan ng pondo para sa mga kagamitang kakailanganin sa panahon ng mga kalamidad
1740,21,PANACAN,M,Magsasagawa ng mga seminars upang maging handa ang mga kabaro ko.
1752,20,Cabantian Country Homes,M,"dapat mag handa ang barangay ng emergency food and medical supplies 
-kgd"
1755,21,Bangkas,F,
1746,19,Bago,M,"Prepare survival packs like canned food, batteries, battery/hand-cranked radio, and etc..."
1732,19,Bankerohan,M,Create and held program that provides awareness in preparation of disasters that can naturally occur.
1730,18,8-A,F,More training and seminars
1759,21,Cabantian,F,
1756,20,Davao,M,
1735,21,Brgy. Crossing Bayabas Toril Davao City,M,mag plano nang agahang paghahanda kung may paparating na bagyo at agad ibalita sa mga kabaranggay ang plano
1737,19,Dumoy,M,"conduct an information desimination
"
1754,19,Poblacion,M,"Upang higit na maging handa kami para sa isang kalamidad, kami ay magsasagawa ng seminar upang kami ay mapaghandaan."
1743,22,Brgy. Buhangin,M,maging agrisibo sa lahat ng bagay at magtulungan
1749,18,"Daliao, Davao City",M,Maging atentibo sa mga anunsyo at makinig sa mga balita para mapagbigay-alam sa iyong mga kapit-bahay
1744,19,"Daliao, Davao City",M,Makinig sa mga anunyo galing sa barangay at maging alerto 
1741,19,Davao ,M,They should be updated about the news and updated about upcoming weather changes or typhoon warnings so that they can inform the residents to prepare the necessary things and evacuate the area. 
1734,20,"BRGY.38-D, Davao City",M,dapat alerto ang mga barangay official sa mga kalamidad upang ang mga tao ay handa na
1751,19,"Purok 3, Tagbitan-ag,IGCS",M,Sa pag papaalam sa mga tao kung anong kailangan gawin pgdating ng mga sakuna.
1733,19,BRGY.TALOMO RIVER CALINAN DAVAO CITY ,M,MAGING AGRISIBO 
1750,19,El Rio Vista,F,Our barangay could help us to prepare for a disaster by giving seminars about how to stay alert and on what to do during these times
1762,20,Matina,F,Asdf
1753,21,Maa,M,"I suggest that we also need to share some awareness and drill via facebook or any social media, or using news on TVs we all know the majority of the population are using these things."
1763,18,"Sto.Tomas, Davao del Norte",M,Drills and Seminars
1764,19,75-A,M,QWERTY
1757,20,Brg 76-A Davao City,M,Unity during and after calamity
1758,19,"6-A,Davao City",F,Perform a regular community clean-up session. This could lessen the chances of flooding during heavy rains.
1771,20,Matina,F,Undergo a series of drills and seminars to prepare for disaster.
1766,19,"barangay lanao, kidapawan city",M,"para sa akin, ang maitutulong sa aming barangay ay mag bigay sila ng pansamantalang tahanan para sa mga nasiraan ng mga bahay"
1777,20,"Daliao, Toril",M,asdasdsa
1761,19,Libertad,F,Sa panahon ng kalamidad sana hindi gawin itong negosyo kundi gumawa ng paraan para maka tulong sa iba.
1772,19,Bankerohan,F,Ibahagi palagi ang tungkol sa paghahanda sa kalamidad
1770,18,Bankerohan,M,Sa pamamagitan ng laging handa sa lahat ng sakuna at dapat makipag ugnayan sa lahat ng ahensya sa gobyerno lalo na sa baranggay upang maiwasan ang sakuna. 
1742,19,Cabantian,M,Seminars
1778,19,Talamo,M,Please improve information dissemination 
1780,18,Calinan,M,
1782,19,5-A,M,Tumulong sa pagkalap ng ideya para sa kahandaan ng barangay
1781,26,R.Castillo,F,Magpasimuno ng drill para maging handa ang mga tao.
1779,25,27-C,M,panatiliing malinis ang kanal or kapaligiran at mabigay information sa mga kapamilya at kapitbahay kung ano ang dapat gawin kapag paparating ang isang kalamidad.
1783,18,trading blvrd,F,maglagay ng evacuation center or alarm system.
1785,18,Baliok,M,inform weeks/days before the disaster occur and facilitate or ready the nearest evacuation center int he barangay.
1784,23,Buhangin,M,The Barangay can help by putting signage and outpost for the community to be aware of what are the effects of the typhoon or weather.
1788,18,Matina Aplaya,M,"Provide and hold seminars and drills for the barangay in order for a proper and safe evacuation and details of what will happen before,during and after the calamity. "
1801,19,Malvar St. Lopez jaena,M,Participate in disaster awareness and preparedness activities in your barangay
1789,19,buhangin,M,build a safe and comfortable evacuation area.
1798,19,MA-A,F,Mag bigay nang mga Emergency Kit at Emergency measure leaflets at safety tips.
1790,20,19-B,M,"maging mapag matyag, maging mapangahas at maging mapanuri sa mga balita sa panahon"
1792,20,brgy. 31-D Mabini Boulevard Davao City,M,
1799,19,"Zone 1, PC Hill, Cotabato City",F,Sa pamamagitan ng paggamit ng komunikasyon
1793,18,deca homes indangan,M,awareness
1804,21,Ponce,M,dapat alerto ang mag membro sa baragangay at dapat i make sure nila na maka alis sa pamahakan ang mga ibang tao
1805,19,brgy. buhangin,M,tumulong sa mga may kailangan
1800,19,Toril,F,Mag-organize ng meeting at least once or twice every month
1791,19,,M,conduct seminars that will help us to be more prepared if there is a calamity
1812,0,,None,Maging matanglawin
1796,19,brgy. 29-c ponce st,M,mag bigay ng suporta sa mga karatig bayan o baranggay
1803,18,,F,inform and alert everyone you know and prepare the basic needs.
1806,28,Iwha,F,By having a secure storage facility for people's belongings.
1794,20,Zone 3 ,M,Prepare an alarm and provide supplies.
1807,20,Baliok,M,Magtayo ng programa upang talakayin ang mga dapat gawin tuwing may bagyo at ang mga epekto nito
1813,20,cabantian,M,
1823,19,"Barangay 31-d
",M,"keep regular public cleaning in public canals
"
1829,18,talomo,M,fast emergency alert system and a free survival kit
1820,20,TALOMO,M,mag announce ng ma aga at respondihan agad ang mga tao
1810,20,Buhangin,F,By conducting seminars and having a house to house evaluation making sure that all household are prepared for disaster
1818,18,"ORC, Governor Gutierez Avenue, Cotabato City",M,Knowing the disaster before it strikes
1830,18,mintal,F,Magtulongan bilang magkakapamilya kahit sa anong paraan
1819,18,"Buhangin,Davao City",M,Early Announcement of disasters to avoid loss
1822,19,lizada,F,Post banners in every corner of the community about instructions in case there is a calamity
1821,20,Lanang,M,Always alert the residents.
1828,20,Buhangin,M,Info graphics advertisement 
1815,18,11,M,Conduct a seminar focusing about the idea.
1814,21,15-b,M,i would inform the barangay that they need to have proper or where people would go in case that would happened
1826,19,New Loon Mintal Davao City Purok 20,M,alerto sa mga bagay at mga kalamidada sa barangay at maging handa sa kung anung sakuna na darating
1827,20,Talomo,F,sa pamamagitan ng pag tutulongan ng mga ka barangay upang maitayo ang mga nasirang kagamitan sa aming paligid. 
1817,19,Talisay,M,Conduct drills
1824,19,35-D,M,frequent disaster drills
1831,29,ecoland,M,ill just stay at home to avoid any falling object on my head
1787,-1,,F,hbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbdhasdhbd
1833,22,XXX,F,XXX
1835,-1,XXX,F,XXX
1834,-1,XXX,M, 
1853,31,Location ,F,Prepare disaster kits distributed by the barangays. 
1858,-1,,M,hgjhgh ghjhghj
1861,21,31 - Caloocan,M,Regular infrastructure check-up and maintenance
1860,22,Quinarayan,M,"Conduct seminars and trainings regularly for the individuals to have ""muscle memory"" or intuition or instant reaction to a certain situation."
1862,22,Gen. T. De Leon,M,"Regularly conduct disaster preparedness seminars and drills specially to places who are near rivers, esteros, and other bodies of water. Infrastructure checks and improvements are also a big help to prepare in any calamities and disasters."
1865,21,Pinagbuhatan,M,Magkaroon ng mas maayos na disaster drill at mga programang nagbibigay impormasyon sa mga tao ukol sa mga kalamidad.
1874,20,Abuyog Sorsogon City,M,Magkaroon ng training at seminars sa barangay.
1874,20,Abuyog Sorsogon City,M,Magkaroon ng training at seminars sa barangay.
1883,18,"Brgy. 27, Victory Village, Legazpi City, Albay",M,seminar
1888,20,poso,M,Do some drills
1875,18,Santo Niño,M,Maagang pag bigay impormasyon sa bawat mamayan tungkol sa paparating na kalamidad
1886,20,Kimantong,M,Desimate Information Effectively
1877,20,Bitano,M,Pwersahan na ilikas ang mga tao sa barangay kung kinikailangan
1891,19,Legazpi City,M,A better dissemination of relief goods during a typhoon.
1880,21,Masarawag,M,immediate evacuation of the residents right after knowing a disaster is coming.
1881,41,Puro,F,increase community disaster awareness
1885,19,"Baranggay Banao, Guinobatan, Albay",M,Have a Disaster Risk Reduction Management Council for each barangay.
1890,20,Pinamarbuhan,F,"By giving news/information beforehand, and giving updates during the said disaster."
1876,20,calomagon,M,walang sawang pagpapa-alala sa papalapit na sakuna
1887,24,,F,Coordinate with the concerned/responsible agencies during and after disaster for quick response and early recovery.
1893,31,Salvacion,F,"We must utilize social media and other new technology to disseminate awareness of the mitigation of disaster, whatever type it is"
1879,20,Brgy. 55 Estanza Legazpi City,M,Frequent seminars and constant early updates of information regarding the incoming disasters.
1904,-1,,,
1906,77,Xxx,F,3638484
1910,46,"59, puro",M,"Pag may assembly iparating sa tao parati na kapag may calamidad, pag abiso na may baha o tsunami o ano mang kalamidad,wag nang matigas ang ulo, magevacuate agad. "
1919,61,Brgy 59 purok 3 legazpi,F,"Makinig sa mga advisory ng barangay.maging handa sa daratinga napagbaha,"
1924,47,59 purok 5b legazpi,F,Magtulungan ang tao kapag may kalamidad..wag magtaponI ng basura sa kanal.
1925,45,Brgy puro,M,Laging magkaroon ng progma an barangay tungkol sa disaster and preparedness program
1932,18,59 puro,M,"Sa aking palagay,mas higit na makakatulong ang aming barangay upang mas higit na handa sa anumang sakuna sa pamamagitan ng pagpapatupad ng isang programang mas makakatulong ng lubus sa mga pamilyang apektado.Kung maaari naman ay sa pamamagitan ng pagbibigay ng tamang kaukulan sa sakunang parating upang lubus na maging handa ang bawat isa."
1933,61,Brgy 59purok 1a,F,Implement early warning device.
1935,17,Puro,M,Sa pamamagitan ng pagpapaalam sa mga residente na nakatira sa aming barangay
1936,65,Brgy 59 purok 6 legazpi,M,Magsama sama at magtulungan.
1938,32,59 puro legazpi city,M,Kooperasyon ng mga tao para maging handa sa kalamidad.
1937,16,Puro,F,Iminumungkahi ko ang pagpapalaganap ng impormasyon ukol sa paparating na sakuna upang lubos na makapaghanda ang bawat mamayan ng isang pamayanan iminumungkahi ko rin ang paglilibot ng mga opisyales ng bawat barangay sa mga kabahayan upang masiguro ang kaligtasan ng mga mamamayan.
1934,50,Brgy 59 puro,M,"Unang una ung problema namin iabot sa barangay. Tapos ayon ako sa barangay yung problema naten, maibigay sa barangay. "
1939,16,Puro,F,Sa pamamagitan ng pagkiki-isa sa mga programa ng barangay at pagbibigay ng tamang impormasyon sa kapwa
1940,19,bayan bayanan ,M,maghanda sa anu mang pwede mangyare sa mga darateng na bagyo  at magtulong tulong ang bawat isa 
1941,27,59-14asogue st tugatog Malabon city,,"Nag anouse at merng umiikot ng tao ng barabgay sa lahat ng st. Lalo npo sa mga mababang lugar, para masabihan ang mga tao n lumikas at pansaman talang tumira sa evacuoation center. Gaya ng mga paaralan.."
1942,28,Longos malabon,M,Linisin ang mga baradong kanal
1943,21,longos,M,dpat laging handa ang aming barangay sa ano mang mga sakuna na darating
1944,27,59-14 asogue st tugatog Malabon city.,M,"Habang maaga pa dapat agad sila nag sasabi na lumikashabang papalapit palang ang malakas n bagyo para sa malaks n upan o kaya, lindol n darating sa aming lugar.. "
1945,21,Bayan bayanan,M,Maging handa para sa darating na bagyo
1946,26,Tonsuya,M,Lagng alerto at mkinig sa mga tv or radio at mki blita sa barngay at mag handa ng mga gamot at mag imbak ng mga pag kain at tulong tulong para maka iwas sa sakuna
1949,18,Catmon malabon c,F,Sa paraang pagkakaisa
1948,30,hulong duhat,M,lagi dapat handa ang ating punong barangay.
1947,34,Tanong,F,"Maging alerto o handa cla (brgy.)s pkiking ng balita upang ibahagi nl kung ano n ang klagayan natin s bagypng prating,at mgkaroon ng panhon n ibalita ito s ating lugar"
1950,25,Tonsuya,M,Sa pagbibigay ng warning sa mg parating na bagyo sa aming barangay at pabgay ng soporta sa tao
1955,34,Hulong Duhat,M,It is better to be prepared than be sorry in times of calamity.
1953,31,Tugatog,F,"Magsagawa ng programa, seminar, information drive upang magbigay ng kaalaman sa kuminidad"
1954,41,Tonsuya,M,
1952,23,tunsoya,M,kilangan magkroon ng seminar para malaman ng mga tao at para mapaghandaan ito
1959,24,Longos malabon city,F,Kailangn magkaisa at matulungan.at laging maghanda sa lahat ng bagay at mangyyari sakuna.
1961,24,tonsuya,M,sa pamamagitan ng pag shishare sa kanila kung ano man ang nalaman ko sa mga seminar na aking pinupuntahan.. 
1957,29,Baritan,F,Hnda po aq tumolng lalo n my taas ang aming bhay pra s mga tapng naabutan ng baha 
1960,32,San agustin,M,Dapat lage linisin ang mga kanal na dadaanan ng tubig para maiwasan ang pag baha
1962,47,Manapat,M, Bigay ng financial
1963,21,Hulong duhat,M,Dpat panatilihing malinis ang mga kanal upang hindi mag dulot ng pag babaha..
1965,26,Mh del pilar tugatog mal.city,F,"Siguro po sa pagiging handa sa darating na sakuna sa paghanda ng mga kagamitan sa oras ng sakuna gaya ng paghanda ng isang bag kung saan may nkalagay ng gamot,pagkain,dmit,tubig at isang lugar sa loob ng bahay kung saan magki2ta sa oras ng sakuna at kung saang pwdeng mabilis makalabas ng bahay upang maiwasan ang pagka trap,,,"
1966,34,Panghulo,,Magbigay ng warning sa mga nani2rahan s mga brgy. Upang makapaghanda s mga gagawin magkaisa at magtulungan..
1956,32,santulan,M,Ipabatid ng maaga ang balita.
1967,33,Tonsuya,M,Magkron ng buwanang pagpupulong para sa pagpapaalala at gabay pra sa kalamidad
1964,27,Lot9 block 7g phase 3 E1dagat dagatan malabon city,M,Maging handa at aktibo at handa kung darating man ang isang kalamidad
1968,20,Tonsuya,F,Magkaroon ng isang malinaw at sistematikong emergency plan ng bawat barangay at ipagbigay alam ito sa mga mamamayan sa pamamagitan ng pagbabahay-bahay o pagkakaroon ng mga pagtitipon.
1969,20,94St sampalok panghulo malabon city,M,Magiging prepared na lang po pag may darating na kahit na ano sakuna at tulong tulong na lang po kwmi sa anumang kailangan ng mga iba
1970,26,Tugatog,F,participate in local projects  that helps the community to be aware in disaster management.
1971,33, longos,M,"Alisto sa mga nasasagap n balita, para ipahatid sa mga mamayan kung anu ang mga gagawin tuwing my sakuna,"
1973,33,#4 MAGSAYSAY ST. BRGY. SAN AUGUSTIN MALABON CITY,M,"Dapat sa panahon ng kalamidad tulong tulong ang lahat, at mapag matiyag."
1975,19,Tosuya,F,Mag tulong tulong ang mga kalapit bahay upang maiwasan ang baha
1974,23,Longos,F,Sa pagbibigay ng seminars at mga drill upang maging handa sa mga darating na sakuna.
1976,23,Baritan,F,"Gumawa ng isang programa or pagpulong sa barangay para mas lalong maging alerto ang mamamayan at turuan ang bawat isa kung paano ang gagawin pag before,after and during ng calamity(ex.first aid)"
1977,23,Malabon,M,Magtulong maglinis ng kapaligiran at iwasan ang pag gamit ng pang pausok sakapaligiran ng hindi bumaha
1978,28,Hulong duhat,M,Magkaroon ng tamang seminar pra sa dapat at di dpat gawin kung sakaling magkaroon ng kalamidad
1979,35,Tanong malabon city,M,Pakikinig sa news at paghahanda sa mgapanahon kalamidad.
1981,25,Concepcion,F,Mging update sa bawat balita at iparating agad s kanilang mga kababayan
1982,20,Tanza navota,F,"Mas magandang mag conduct tayo ng seminars about calamities and syempre dapat di maalis ang drill like for example about sa lindol,kung ano ang mga dapat gawin at paraan...we should also prepare sa mga bagay na dapat dala sa oras ng kalamidad. Para sa akin maganda at malaking tulong ang drills sa bawat brgy.para maging handa at alam ng bawat tao ang tamang gagawin sa oras ng kalamidad.salamat"
1980,33,Tanong,F,Sa pamamagitan p0 ng pagbibigay impormasyon  na may kalamidad na mararnasan o kya ay parating
1983,20,Brgy tanong,F,Magtulong tulong bawat barangay
1984,20,Brgay tanong,M,"Para sakin mas magandang maging handa kana agad hangat wala pa ang kalamidad, para sa kaligtasan nadin ng naka rarami."
1985,33,Ibaba,F,Kailangan mgsma sma mg usap ang mga nmmuno s aming brgy upang mlman nla ang mga dpt gwen s mga klmidad kailangan nmin hrpin at maiparting dn s amin ang mga dpt nmin gwen upang mging handa.
1986,23,Tañong,M,Sana magkaroon ng weekly or monthly na reminders para sa disaster prepareness at mga tips.
1987,27,Tanyong,M,Sa pamagitan ng maagang pag paalam na may kalamidad na darating
1989,23,Catmon,M,Kung may parating na bagyono anu pa mang sakuna ipagbigay alam agad sa buong barangay para makapag handa agad ang lahat.
1988,27,Catmon malabon,M,Financial
1991,20,Catmon,M,"Bukod sa warnings , mahalaga din na may sapat na stocks ng mga reliefs para sa pagdating ng sakuna"
1992,24,Catmon,M,SA PAG BIBIGAY NG GROCERY AT PANGUNAHING PANGANGA ILANGAN NG ISANG PAMILYA
2003,20,Marulas,M,inform the community if there's an incoming flood
1999,17,"Brngy West, Navotas City",M,sa pag linis ng kanal ng regular at pag tapon ng basura sa tamang tapunan
2003,20,Marulas,M,inform the community if there's an incoming flood
2004,21,Canumay Easy,M,pagiging alerto sa bawat kalamidad
1998,17,"Navotas east , yangco st. Navotas City",M,"pamimigay ng S.O.S Kit, pag lilinis ng baradong kanal/ maintain ang maayos na daloy ng kanal. Pagkakaisa!"
1996,18,marulas,M,seminars
1995,47,"Parada, Valenzuela City",M,Dapat ay dagdagan ang mga truck na susuong sa baha para di mastranded ang mga pasahero. 
2009,21,Brgy. Dampalit Malabon City,M,Magkaroon ng mga seminars bago ang panahon ng bagyo
2000,21,lawang bato valenzuela city,F,Kailangan dagdagan pa ang mga bangka para sa pag rescue ng mga tao.
2002,18,Brgy. Baritan Malabon City,M,more boats and more supplies of foods
2013,20,Daanghari Navotas City,M,I AM READY
2014,21,Lawang Bato,M,"Dapat alamin ng barangay ang sitwasyon ng kanilang nasasakupan, maging sa problemang pang komunidad o pang kalamidad pa man."
1997,22,Niugan,M,"*Magkaroon ang bawat barangay na regular na paglilinis ng drainage o ng mga kanal upang sa gayon ay maiwasan ang mga pagbabara sa pagdaloy ng tubig baha at maiwasan din ang paglaganap ng mga lamok at iba pang sakit.
*Ayusin ng LGU ang bawat pumping station dahil pinondohan ito at pinaghirapan ng taong bayan sa pamamagitan ng pagbabayad ng buwis."
2010,22,Wawangpolo Valenzuela City,M,mag bigay ng mga warning kung sakiling tatamaan ng bagyo ang lugar na nasasakupan. mag announce kung saan pupunta kung sakaling mag ka baha
2008,31,Potrero,M,maging alerto at mapagmasid sa kalikasan para makaiwas sa mga sakuna
2012,25,malabon,M,una sa lahat kurapsyon dapat ibigay sa mga tao ung nararapat na pondo pra sa maayos at maginhawang kominidad wag na sanang ibulsa pa dhil khit maliit na pamilya apektado sa mga pinag gagawa nila mga tang ina ng mga yan hayop cla wala sing kwenta binuboto tas nag corrupt mga hayop
2007,19,Canumay East Valenzuela City,M,Maging Handa Sa lahat ng Kalamid na darating 
2006,32,"San Diego St.Dalandanan,Valenzuela City",M,mag vulunteer
2011,18,"Niugan, Malabon City",M,magbigay ng babala kung papalapit na ang bagyo at sabihin kung gaano ito kalakas para makalikas agad ng baranggay patungo sa mataas na lugar at panatilihing malinis ang daanan at mag linis ng mga kanal upang hindi bumara ang mga basura at mag dulot ng matinding baha.
2015,18,"Brgy.154 Zone 14 Tondo, Manila",M,To have a meeting every month or once a week to be prepare of in case of disaster and I wish that our government will provide enough of supply goods for those  of survive of the calamity and should be response early when the disaster strikes to help them fast in case of danger 
2022,25,Brgy. 20 Caloocan City,M,Giving leaflets or orientations at least once a month or during months where disasters commonly happen
2023,25,dalandanan,M,magsawa ng mga seminars tungkol sa mga sakuna na pedeng mangyare at pano sila magiging handa
