topicId,rank,docId,filename
4,48,182,C:\mallet\CourtProceedings\1910_gr_l-5654.txt
4,49,15,C:\mallet\CourtProceedings\1910_gr_5753.txt
4,50,177,C:\mallet\CourtProceedings\1910_gr_l-5637.txt
4,51,67,C:\mallet\CourtProceedings\1910_gr_l-5141.txt
4,52,164,C:\mallet\CourtProceedings\1910_gr_l-5599.txt
4,53,63,C:\mallet\CourtProceedings\1910_gr_l-5097.txt
4,54,116,C:\mallet\CourtProceedings\1910_gr_l-5439.txt
4,55,225,C:\mallet\CourtProceedings\1910_gr_l-5925.txt
4,56,123,C:\mallet\CourtProceedings\1910_gr_l-5464.txt
4,57,117,C:\mallet\CourtProceedings\1910_gr_l-5447.txt
4,58,134,C:\mallet\CourtProceedings\1910_gr_l-5491.txt
4,59,101,C:\mallet\CourtProceedings\1910_gr_l-5325.txt
4,60,112,C:\mallet\CourtProceedings\1910_gr_l-5412.txt
4,61,214,C:\mallet\CourtProceedings\1910_gr_l-5818.txt
4,62,219,C:\mallet\CourtProceedings\1910_gr_l-5874.txt
4,63,33,C:\mallet\CourtProceedings\1910_gr_l-4145.txt
4,64,4,C:\mallet\CourtProceedings\1910_gr_5246.txt
4,65,153,C:\mallet\CourtProceedings\1910_gr_l-5566.txt
4,66,202,C:\mallet\CourtProceedings\1910_gr_l-5762.txt
4,67,60,C:\mallet\CourtProceedings\1910_gr_l-5060.txt
4,68,193,C:\mallet\CourtProceedings\1910_gr_l-5696.txt
4,69,69,C:\mallet\CourtProceedings\1910_gr_l-5151.txt
4,70,229,C:\mallet\CourtProceedings\1910_gr_l-5982.txt
4,71,157,C:\mallet\CourtProceedings\1910_gr_l-5583.txt
4,72,64,C:\mallet\CourtProceedings\1910_gr_l-5112.txt
4,73,55,C:\mallet\CourtProceedings\1910_gr_l-5006.txt
4,74,97,C:\mallet\CourtProceedings\1910_gr_l-5315.txt
4,75,65,C:\mallet\CourtProceedings\1910_gr_l-5117.txt
4,76,120,C:\mallet\CourtProceedings\1910_gr_l-5455.txt
4,77,190,C:\mallet\CourtProceedings\1910_gr_l-5691.txt
4,78,18,C:\mallet\CourtProceedings\1910_gr_5795.txt
4,79,122,C:\mallet\CourtProceedings\1910_gr_l-5461.txt
4,80,22,C:\mallet\CourtProceedings\1910_gr_5849.txt
4,81,209,C:\mallet\CourtProceedings\1910_gr_l-5804.txt
4,82,75,C:\mallet\CourtProceedings\1910_gr_l-5183.txt
4,83,17,C:\mallet\CourtProceedings\1910_gr_5771.txt
4,84,241,C:\mallet\CourtProceedings\1910_gr_l-6084.txt
4,85,208,C:\mallet\CourtProceedings\1910_gr_l-5791.txt
4,86,133,C:\mallet\CourtProceedings\1910_gr_l-5487.txt
4,87,165,C:\mallet\CourtProceedings\1910_gr_l-5601.txt
4,88,161,C:\mallet\CourtProceedings\1910_gr_l-5593.txt
4,89,83,C:\mallet\CourtProceedings\1910_gr_l-5242.txt
4,90,40,C:\mallet\CourtProceedings\1910_gr_l-4614.txt
4,91,226,C:\mallet\CourtProceedings\1910_gr_l-5934.txt
4,92,57,C:\mallet\CourtProceedings\1910_gr_l-5025.txt
4,93,178,C:\mallet\CourtProceedings\1910_gr_l-5642.txt
4,94,126,C:\mallet\CourtProceedings\1910_gr_l-5476.txt
4,95,31,C:\mallet\CourtProceedings\1910_gr_l-3983.txt
4,96,93,C:\mallet\CourtProceedings\1910_gr_l-5290.txt
4,97,28,C:\mallet\CourtProceedings\1910_gr_l-2352.txt
4,98,203,C:\mallet\CourtProceedings\1910_gr_l-5770.txt
4,99,168,C:\mallet\CourtProceedings\1910_gr_l-5611.txt
4,100,7,C:\mallet\CourtProceedings\1910_gr_5430.txt
4,101,236,C:\mallet\CourtProceedings\1910_gr_l-6070.txt
4,102,245,C:\mallet\CourtProceedings\1910_gr_l-6204.txt
4,103,217,C:\mallet\CourtProceedings\1910_gr_l-5867.txt
4,104,237,C:\mallet\CourtProceedings\1910_gr_l-6073.txt
4,105,234,C:\mallet\CourtProceedings\1910_gr_l-6067.txt
4,106,115,C:\mallet\CourtProceedings\1910_gr_l-5426.txt
4,107,51,C:\mallet\CourtProceedings\1910_gr_l-4977.txt
4,108,251,C:\mallet\CourtProceedings\1910_gr_l-6492.txt
4,109,235,C:\mallet\CourtProceedings\1910_gr_l-6069.txt
4,110,179,C:\mallet\CourtProceedings\1910_gr_l-5644.txt
4,111,72,C:\mallet\CourtProceedings\1910_gr_l-5161.txt
4,112,163,C:\mallet\CourtProceedings\1910_gr_l-5597.txt
4,113,53,C:\mallet\CourtProceedings\1910_gr_l-4991.txt
4,114,87,C:\mallet\CourtProceedings\1910_gr_l-5255.txt
4,115,246,C:\mallet\CourtProceedings\1910_gr_l-6222.txt
4,116,213,C:\mallet\CourtProceedings\1910_gr_l-5813.txt
4,117,167,C:\mallet\CourtProceedings\1910_gr_l-5606.txt
4,118,76,C:\mallet\CourtProceedings\1910_gr_l-5188.txt
4,119,62,C:\mallet\CourtProceedings\1910_gr_l-5095.txt
4,120,47,C:\mallet\CourtProceedings\1910_gr_l-4907.txt
4,121,21,C:\mallet\CourtProceedings\1910_gr_5840.txt
4,122,19,C:\mallet\CourtProceedings\1910_gr_5805.txt
4,123,6,C:\mallet\CourtProceedings\1910_gr_5411.txt
4,124,223,C:\mallet\CourtProceedings\1910_gr_l-5900.txt
4,125,158,C:\mallet\CourtProceedings\1910_gr_l-5584.txt
4,126,148,C:\mallet\CourtProceedings\1910_gr_l-5543.txt
4,127,44,C:\mallet\CourtProceedings\1910_gr_l-4811.txt
4,128,169,C:\mallet\CourtProceedings\1910_gr_l-5620.txt
4,129,142,C:\mallet\CourtProceedings\1910_gr_l-5524.txt
4,130,124,C:\mallet\CourtProceedings\1910_gr_l-5465.txt
4,131,151,C:\mallet\CourtProceedings\1910_gr_l-5560.txt
4,132,147,C:\mallet\CourtProceedings\1910_gr_l-5535.txt
4,133,84,C:\mallet\CourtProceedings\1910_gr_l-5252.txt
4,134,61,C:\mallet\CourtProceedings\1910_gr_l-5066.txt
4,135,249,C:\mallet\CourtProceedings\1910_gr_l-6259.txt
4,136,68,C:\mallet\CourtProceedings\1910_gr_l-5149.txt
4,137,11,C:\mallet\CourtProceedings\1910_gr_5658.txt
4,138,140,C:\mallet\CourtProceedings\1910_gr_l-5516.txt
4,139,114,C:\mallet\CourtProceedings\1910_gr_l-5418.txt
4,140,49,C:\mallet\CourtProceedings\1910_gr_l-4950.txt
4,141,233,C:\mallet\CourtProceedings\1910_gr_l-6054.txt
4,142,184,C:\mallet\CourtProceedings\1910_gr_l-5671.txt
4,143,170,C:\mallet\CourtProceedings\1910_gr_l-5623.txt
4,144,132,C:\mallet\CourtProceedings\1910_gr_l-5486.txt
4,145,106,C:\mallet\CourtProceedings\1910_gr_l-5359.txt
4,146,37,C:\mallet\CourtProceedings\1910_gr_l-4479.txt
4,147,30,C:\mallet\CourtProceedings\1910_gr_l-3821.txt
4,148,230,C:\mallet\CourtProceedings\1910_gr_l-5985.txt
4,149,172,C:\mallet\CourtProceedings\1910_gr_l-5627.txt
4,150,156,C:\mallet\CourtProceedings\1910_gr_l-5580.txt
4,151,118,C:\mallet\CourtProceedings\1910_gr_l-5448.txt
4,152,96,C:\mallet\CourtProceedings\1910_gr_l-5312.txt
4,153,89,C:\mallet\CourtProceedings\1910_gr_l-5266.txt
4,154,82,C:\mallet\CourtProceedings\1910_gr_l-5236.txt
4,155,79,C:\mallet\CourtProceedings\1910_gr_l-5201.txt
4,156,52,C:\mallet\CourtProceedings\1910_gr_l-4980.txt
4,157,13,C:\mallet\CourtProceedings\1910_gr_5745.txt
4,158,196,C:\mallet\CourtProceedings\1910_gr_l-5710.txt
4,159,192,C:\mallet\CourtProceedings\1910_gr_l-5693.txt
4,160,145,C:\mallet\CourtProceedings\1910_gr_l-5530.txt
4,161,127,C:\mallet\CourtProceedings\1910_gr_l-5477.txt
4,162,88,C:\mallet\CourtProceedings\1910_gr_l-5265.txt
4,163,16,C:\mallet\CourtProceedings\1910_gr_5754.txt
4,164,95,C:\mallet\CourtProceedings\1910_gr_l-5304.txt
4,165,5,C:\mallet\CourtProceedings\1910_gr_5343.txt
4,166,240,C:\mallet\CourtProceedings\1910_gr_l-6080.txt
4,167,174,C:\mallet\CourtProceedings\1910_gr_l-5629.txt
4,168,166,C:\mallet\CourtProceedings\1910_gr_l-5603.txt
4,169,160,C:\mallet\CourtProceedings\1910_gr_l-5588.txt
4,170,150,C:\mallet\CourtProceedings\1910_gr_l-5559.txt
4,171,9,C:\mallet\CourtProceedings\1910_gr_5610.txt
4,172,188,C:\mallet\CourtProceedings\1910_gr_l-5683.txt
4,173,171,C:\mallet\CourtProceedings\1910_gr_l-5624.txt
4,174,139,C:\mallet\CourtProceedings\1910_gr_l-5513.txt
4,175,110,C:\mallet\CourtProceedings\1910_gr_l-5398.txt
4,176,46,C:\mallet\CourtProceedings\1910_gr_l-4901.txt
4,177,39,C:\mallet\CourtProceedings\1910_gr_l-4612.txt
4,178,154,C:\mallet\CourtProceedings\1910_gr_l-5569.txt
4,179,119,C:\mallet\CourtProceedings\1910_gr_l-5449.txt
4,180,98,C:\mallet\CourtProceedings\1910_gr_l-5319.txt
4,181,71,C:\mallet\CourtProceedings\1910_gr_l-5160.txt
4,182,59,C:\mallet\CourtProceedings\1910_gr_l-5054.txt
4,183,38,C:\mallet\CourtProceedings\1910_gr_l-4508.txt
4,184,244,C:\mallet\CourtProceedings\1910_gr_l-6185.txt
4,185,218,C:\mallet\CourtProceedings\1910_gr_l-5871.txt
4,186,210,C:\mallet\CourtProceedings\1910_gr_l-5807.txt
4,187,175,C:\mallet\CourtProceedings\1910_gr_l-5631.txt
4,188,104,C:\mallet\CourtProceedings\1910_gr_l-5337.txt
4,189,32,C:\mallet\CourtProceedings\1910_gr_l-4040.txt
4,190,187,C:\mallet\CourtProceedings\1910_gr_l-5681.txt
4,191,24,C:\mallet\CourtProceedings\1910_gr_5938.txt
4,192,180,C:\mallet\CourtProceedings\1910_gr_l-5647.txt
4,193,129,C:\mallet\CourtProceedings\1910_gr_l-5480.txt
4,194,54,C:\mallet\CourtProceedings\1910_gr_l-5001.txt
4,195,239,C:\mallet\CourtProceedings\1910_gr_l-6079.txt
4,196,212,C:\mallet\CourtProceedings\1910_gr_l-5810.txt
4,197,173,C:\mallet\CourtProceedings\1910_gr_l-5628.txt
4,198,131,C:\mallet\CourtProceedings\1910_gr_l-5483.txt
4,199,105,C:\mallet\CourtProceedings\1910_gr_l-5356.txt
4,200,86,C:\mallet\CourtProceedings\1910_gr_l-5254.txt
4,201,73,C:\mallet\CourtProceedings\1910_gr_l-5162.txt
4,202,224,C:\mallet\CourtProceedings\1910_gr_l-5922.txt
4,203,207,C:\mallet\CourtProceedings\1910_gr_l-5790.txt
4,204,198,C:\mallet\CourtProceedings\1910_gr_l-5720.txt
4,205,195,C:\mallet\CourtProceedings\1910_gr_l-5708.txt
4,206,183,C:\mallet\CourtProceedings\1910_gr_l-5663.txt
4,207,141,C:\mallet\CourtProceedings\1910_gr_l-5521.txt
4,208,128,C:\mallet\CourtProceedings\1910_gr_l-5478.txt
4,209,45,C:\mallet\CourtProceedings\1910_gr_l-4863.txt
4,210,2,C:\mallet\CourtProceedings\1910_gr_5051.txt
4,211,201,C:\mallet\CourtProceedings\1910_gr_l-5749.txt
4,212,155,C:\mallet\CourtProceedings\1910_gr_l-5577.txt
4,213,113,C:\mallet\CourtProceedings\1910_gr_l-5413.txt
4,214,108,C:\mallet\CourtProceedings\1910_gr_l-5390.txt
4,215,94,C:\mallet\CourtProceedings\1910_gr_l-5291.txt
4,216,48,C:\mallet\CourtProceedings\1910_gr_l-4913.txt
4,217,238,C:\mallet\CourtProceedings\1910_gr_l-6077.txt
4,218,205,C:\mallet\CourtProceedings\1910_gr_l-5785.txt
4,219,181,C:\mallet\CourtProceedings\1910_gr_l-5648.txt
4,220,125,C:\mallet\CourtProceedings\1910_gr_l-5470.txt
4,221,77,C:\mallet\CourtProceedings\1910_gr_l-5193.txt
4,222,43,C:\mallet\CourtProceedings\1910_gr_l-4788.txt
4,223,29,C:\mallet\CourtProceedings\1910_gr_l-2532.txt
4,224,27,C:\mallet\CourtProceedings\1910_gr_l-2308.txt
4,225,191,C:\mallet\CourtProceedings\1910_gr_l-5692.txt
4,226,162,C:\mallet\CourtProceedings\1910_gr_l-5596.txt
4,227,149,C:\mallet\CourtProceedings\1910_gr_l-5553.txt
4,228,102,C:\mallet\CourtProceedings\1910_gr_l-5334.txt
4,229,50,C:\mallet\CourtProceedings\1910_gr_l-4968.txt
4,230,34,C:\mallet\CourtProceedings\1910_gr_l-4150.txt
4,231,12,C:\mallet\CourtProceedings\1910_gr_5730.txt
4,232,8,C:\mallet\CourtProceedings\1910_gr_5592.txt
4,233,222,C:\mallet\CourtProceedings\1910_gr_l-5897.txt
4,234,220,C:\mallet\CourtProceedings\1910_gr_l-5878.txt
4,235,176,C:\mallet\CourtProceedings\1910_gr_l-5636.txt
4,236,137,C:\mallet\CourtProceedings\1910_gr_l-5504.txt
4,237,109,C:\mallet\CourtProceedings\1910_gr_l-5396.txt
4,238,35,C:\mallet\CourtProceedings\1910_gr_l-4179.txt
4,239,3,C:\mallet\CourtProceedings\1910_gr_5052.txt
4,240,228,C:\mallet\CourtProceedings\1910_gr_l-5965.txt
4,241,227,C:\mallet\CourtProceedings\1910_gr_l-5962.txt
4,242,215,C:\mallet\CourtProceedings\1910_gr_l-5827.txt
4,243,242,C:\mallet\CourtProceedings\1910_gr_l-6095.txt
4,244,194,C:\mallet\CourtProceedings\1910_gr_l-5699.txt
4,245,41,C:\mallet\CourtProceedings\1910_gr_l-4654.txt
4,246,159,C:\mallet\CourtProceedings\1910_gr_l-5586.txt
4,247,121,C:\mallet\CourtProceedings\1910_gr_l-5458.txt
4,248,85,C:\mallet\CourtProceedings\1910_gr_l-5253.txt
4,249,216,C:\mallet\CourtProceedings\1910_gr_l-5853.txt
4,250,80,C:\mallet\CourtProceedings\1910_gr_l-5219.txt
4,251,36,C:\mallet\CourtProceedings\1910_gr_l-4320.txt
4,252,1,C:\mallet\CourtProceedings\1910_gr_4883.txt
5,1,247,C:\mallet\CourtProceedings\1910_gr_l-6250.txt
5,2,243,C:\mallet\CourtProceedings\1910_gr_l-6157.txt
5,3,51,C:\mallet\CourtProceedings\1910_gr_l-4977.txt
5,4,135,C:\mallet\CourtProceedings\1910_gr_l-5496.txt
5,5,251,C:\mallet\CourtProceedings\1910_gr_l-6492.txt
5,6,144,C:\mallet\CourtProceedings\1910_gr_l-5527.txt
5,7,91,C:\mallet\CourtProceedings\1910_gr_l-5272.txt
5,8,164,C:\mallet\CourtProceedings\1910_gr_l-5599.txt
5,9,206,C:\mallet\CourtProceedings\1910_gr_l-5786.txt
5,10,42,C:\mallet\CourtProceedings\1910_gr_l-4713.txt
5,11,230,C:\mallet\CourtProceedings\1910_gr_l-5985.txt
5,12,72,C:\mallet\CourtProceedings\1910_gr_l-5161.txt
5,13,155,C:\mallet\CourtProceedings\1910_gr_l-5577.txt
5,14,100,C:\mallet\CourtProceedings\1910_gr_l-5324.txt
5,15,90,C:\mallet\CourtProceedings\1910_gr_l-5270.txt
5,16,123,C:\mallet\CourtProceedings\1910_gr_l-5464.txt
5,17,103,C:\mallet\CourtProceedings\1910_gr_l-5335.txt
5,18,61,C:\mallet\CourtProceedings\1910_gr_l-5066.txt
5,19,116,C:\mallet\CourtProceedings\1910_gr_l-5439.txt
5,20,26,C:\mallet\CourtProceedings\1910_gr_6000.txt
5,21,28,C:\mallet\CourtProceedings\1910_gr_l-2352.txt
5,22,71,C:\mallet\CourtProceedings\1910_gr_l-5160.txt
5,23,60,C:\mallet\CourtProceedings\1910_gr_l-5060.txt
5,24,244,C:\mallet\CourtProceedings\1910_gr_l-6185.txt
5,25,143,C:\mallet\CourtProceedings\1910_gr_l-5525.txt
5,26,190,C:\mallet\CourtProceedings\1910_gr_l-5691.txt
5,27,31,C:\mallet\CourtProceedings\1910_gr_l-3983.txt
5,28,233,C:\mallet\CourtProceedings\1910_gr_l-6054.txt
5,29,146,C:\mallet\CourtProceedings\1910_gr_l-5533.txt
5,30,4,C:\mallet\CourtProceedings\1910_gr_5246.txt
5,31,117,C:\mallet\CourtProceedings\1910_gr_l-5447.txt
5,32,132,C:\mallet\CourtProceedings\1910_gr_l-5486.txt
5,33,110,C:\mallet\CourtProceedings\1910_gr_l-5398.txt
5,34,74,C:\mallet\CourtProceedings\1910_gr_l-5168.txt
5,35,107,C:\mallet\CourtProceedings\1910_gr_l-5381.txt
5,36,239,C:\mallet\CourtProceedings\1910_gr_l-6079.txt
5,37,83,C:\mallet\CourtProceedings\1910_gr_l-5242.txt
5,38,185,C:\mallet\CourtProceedings\1910_gr_l-5673.txt
5,39,187,C:\mallet\CourtProceedings\1910_gr_l-5681.txt
5,40,7,C:\mallet\CourtProceedings\1910_gr_5430.txt
5,41,32,C:\mallet\CourtProceedings\1910_gr_l-4040.txt
5,42,13,C:\mallet\CourtProceedings\1910_gr_5745.txt
5,43,232,C:\mallet\CourtProceedings\1910_gr_l-6013.txt
5,44,197,C:\mallet\CourtProceedings\1910_gr_l-5715.txt
5,45,159,C:\mallet\CourtProceedings\1910_gr_l-5586.txt
5,46,148,C:\mallet\CourtProceedings\1910_gr_l-5543.txt
5,47,183,C:\mallet\CourtProceedings\1910_gr_l-5663.txt
5,48,189,C:\mallet\CourtProceedings\1910_gr_l-5684.txt
5,49,136,C:\mallet\CourtProceedings\1910_gr_l-5502.txt
5,50,249,C:\mallet\CourtProceedings\1910_gr_l-6259.txt
5,51,57,C:\mallet\CourtProceedings\1910_gr_l-5025.txt
5,52,88,C:\mallet\CourtProceedings\1910_gr_l-5265.txt
5,53,193,C:\mallet\CourtProceedings\1910_gr_l-5696.txt
5,54,27,C:\mallet\CourtProceedings\1910_gr_l-2308.txt
5,55,165,C:\mallet\CourtProceedings\1910_gr_l-5601.txt
5,56,157,C:\mallet\CourtProceedings\1910_gr_l-5583.txt
5,57,66,C:\mallet\CourtProceedings\1910_gr_l-5123.txt
5,58,92,C:\mallet\CourtProceedings\1910_gr_l-5283.txt
5,59,175,C:\mallet\CourtProceedings\1910_gr_l-5631.txt
5,60,131,C:\mallet\CourtProceedings\1910_gr_l-5483.txt
5,61,78,C:\mallet\CourtProceedings\1910_gr_l-5197.txt
5,62,150,C:\mallet\CourtProceedings\1910_gr_l-5559.txt
5,63,129,C:\mallet\CourtProceedings\1910_gr_l-5480.txt
5,64,64,C:\mallet\CourtProceedings\1910_gr_l-5112.txt
5,65,195,C:\mallet\CourtProceedings\1910_gr_l-5708.txt
5,66,125,C:\mallet\CourtProceedings\1910_gr_l-5470.txt
5,67,50,C:\mallet\CourtProceedings\1910_gr_l-4968.txt
5,68,194,C:\mallet\CourtProceedings\1910_gr_l-5699.txt
5,69,119,C:\mallet\CourtProceedings\1910_gr_l-5449.txt
5,70,113,C:\mallet\CourtProceedings\1910_gr_l-5413.txt
5,71,222,C:\mallet\CourtProceedings\1910_gr_l-5897.txt
5,72,224,C:\mallet\CourtProceedings\1910_gr_l-5922.txt
5,73,68,C:\mallet\CourtProceedings\1910_gr_l-5149.txt
5,74,58,C:\mallet\CourtProceedings\1910_gr_l-5038.txt
5,75,14,C:\mallet\CourtProceedings\1910_gr_5751.txt
5,76,204,C:\mallet\CourtProceedings\1910_gr_l-5775.txt
5,77,215,C:\mallet\CourtProceedings\1910_gr_l-5827.txt
5,78,240,C:\mallet\CourtProceedings\1910_gr_l-6080.txt
5,79,235,C:\mallet\CourtProceedings\1910_gr_l-6069.txt
5,80,41,C:\mallet\CourtProceedings\1910_gr_l-4654.txt
5,81,8,C:\mallet\CourtProceedings\1910_gr_5592.txt
5,82,177,C:\mallet\CourtProceedings\1910_gr_l-5637.txt
5,83,128,C:\mallet\CourtProceedings\1910_gr_l-5478.txt
5,84,2,C:\mallet\CourtProceedings\1910_gr_5051.txt
5,85,245,C:\mallet\CourtProceedings\1910_gr_l-6204.txt
5,86,138,C:\mallet\CourtProceedings\1910_gr_l-5509.txt
5,87,122,C:\mallet\CourtProceedings\1910_gr_l-5461.txt
5,88,56,C:\mallet\CourtProceedings\1910_gr_l-5022.txt
5,89,62,C:\mallet\CourtProceedings\1910_gr_l-5095.txt
5,90,47,C:\mallet\CourtProceedings\1910_gr_l-4907.txt
5,91,137,C:\mallet\CourtProceedings\1910_gr_l-5504.txt
5,92,174,C:\mallet\CourtProceedings\1910_gr_l-5629.txt
5,93,112,C:\mallet\CourtProceedings\1910_gr_l-5412.txt
5,94,9,C:\mallet\CourtProceedings\1910_gr_5610.txt
5,95,65,C:\mallet\CourtProceedings\1910_gr_l-5117.txt
5,96,40,C:\mallet\CourtProceedings\1910_gr_l-4614.txt
5,97,166,C:\mallet\CourtProceedings\1910_gr_l-5603.txt
5,98,219,C:\mallet\CourtProceedings\1910_gr_l-5874.txt
5,99,97,C:\mallet\CourtProceedings\1910_gr_l-5315.txt
5,100,99,C:\mallet\CourtProceedings\1910_gr_l-5321.txt
5,101,39,C:\mallet\CourtProceedings\1910_gr_l-4612.txt
5,102,231,C:\mallet\CourtProceedings\1910_gr_l-5994.txt
5,103,67,C:\mallet\CourtProceedings\1910_gr_l-5141.txt
5,104,37,C:\mallet\CourtProceedings\1910_gr_l-4479.txt
5,105,212,C:\mallet\CourtProceedings\1910_gr_l-5810.txt
5,106,173,C:\mallet\CourtProceedings\1910_gr_l-5628.txt
5,107,80,C:\mallet\CourtProceedings\1910_gr_l-5219.txt
5,108,169,C:\mallet\CourtProceedings\1910_gr_l-5620.txt
5,109,34,C:\mallet\CourtProceedings\1910_gr_l-4150.txt
5,110,179,C:\mallet\CourtProceedings\1910_gr_l-5644.txt
5,111,33,C:\mallet\CourtProceedings\1910_gr_l-4145.txt
5,112,12,C:\mallet\CourtProceedings\1910_gr_5730.txt
5,113,36,C:\mallet\CourtProceedings\1910_gr_l-4320.txt
5,114,38,C:\mallet\CourtProceedings\1910_gr_l-4508.txt
5,115,149,C:\mallet\CourtProceedings\1910_gr_l-5553.txt
5,116,252,C:\mallet\CourtProceedings\1910_gr_l-6497.txt
5,117,223,C:\mallet\CourtProceedings\1910_gr_l-5900.txt
5,118,43,C:\mallet\CourtProceedings\1910_gr_l-4788.txt
5,119,209,C:\mallet\CourtProceedings\1910_gr_l-5804.txt
5,120,105,C:\mallet\CourtProceedings\1910_gr_l-5356.txt
5,121,30,C:\mallet\CourtProceedings\1910_gr_l-3821.txt
5,122,6,C:\mallet\CourtProceedings\1910_gr_5411.txt
5,123,133,C:\mallet\CourtProceedings\1910_gr_l-5487.txt
5,124,48,C:\mallet\CourtProceedings\1910_gr_l-4913.txt
5,125,17,C:\mallet\CourtProceedings\1910_gr_5771.txt
5,126,250,C:\mallet\CourtProceedings\1910_gr_l-6399.txt
5,127,214,C:\mallet\CourtProceedings\1910_gr_l-5818.txt
5,128,203,C:\mallet\CourtProceedings\1910_gr_l-5770.txt
5,129,198,C:\mallet\CourtProceedings\1910_gr_l-5720.txt
5,130,180,C:\mallet\CourtProceedings\1910_gr_l-5647.txt
5,131,44,C:\mallet\CourtProceedings\1910_gr_l-4811.txt
5,132,35,C:\mallet\CourtProceedings\1910_gr_l-4179.txt
5,133,158,C:\mallet\CourtProceedings\1910_gr_l-5584.txt
5,134,139,C:\mallet\CourtProceedings\1910_gr_l-5513.txt
5,135,70,C:\mallet\CourtProceedings\1910_gr_l-5155.txt
5,136,45,C:\mallet\CourtProceedings\1910_gr_l-4863.txt
5,137,1,C:\mallet\CourtProceedings\1910_gr_4883.txt
5,138,85,C:\mallet\CourtProceedings\1910_gr_l-5253.txt
5,139,234,C:\mallet\CourtProceedings\1910_gr_l-6067.txt
5,140,217,C:\mallet\CourtProceedings\1910_gr_l-5867.txt
5,141,201,C:\mallet\CourtProceedings\1910_gr_l-5749.txt
5,142,52,C:\mallet\CourtProceedings\1910_gr_l-4980.txt
5,143,5,C:\mallet\CourtProceedings\1910_gr_5343.txt
5,144,184,C:\mallet\CourtProceedings\1910_gr_l-5671.txt
5,145,18,C:\mallet\CourtProceedings\1910_gr_5795.txt
5,146,242,C:\mallet\CourtProceedings\1910_gr_l-6095.txt
5,147,236,C:\mallet\CourtProceedings\1910_gr_l-6070.txt
5,148,176,C:\mallet\CourtProceedings\1910_gr_l-5636.txt
5,149,167,C:\mallet\CourtProceedings\1910_gr_l-5606.txt
5,150,156,C:\mallet\CourtProceedings\1910_gr_l-5580.txt
5,151,130,C:\mallet\CourtProceedings\1910_gr_l-5482.txt
5,152,126,C:\mallet\CourtProceedings\1910_gr_l-5476.txt
5,153,114,C:\mallet\CourtProceedings\1910_gr_l-5418.txt
5,154,79,C:\mallet\CourtProceedings\1910_gr_l-5201.txt
5,155,118,C:\mallet\CourtProceedings\1910_gr_l-5448.txt
5,156,102,C:\mallet\CourtProceedings\1910_gr_l-5334.txt
5,157,95,C:\mallet\CourtProceedings\1910_gr_l-5304.txt
5,158,86,C:\mallet\CourtProceedings\1910_gr_l-5254.txt
5,159,248,C:\mallet\CourtProceedings\1910_gr_l-6255.txt
5,160,227,C:\mallet\CourtProceedings\1910_gr_l-5962.txt
5,161,111,C:\mallet\CourtProceedings\1910_gr_l-5403.txt
5,162,89,C:\mallet\CourtProceedings\1910_gr_l-5266.txt
5,163,10,C:\mallet\CourtProceedings\1910_gr_5649.txt
5,164,186,C:\mallet\CourtProceedings\1910_gr_l-5676.txt
5,165,76,C:\mallet\CourtProceedings\1910_gr_l-5188.txt
5,166,29,C:\mallet\CourtProceedings\1910_gr_l-2532.txt
5,167,196,C:\mallet\CourtProceedings\1910_gr_l-5710.txt
5,168,77,C:\mallet\CourtProceedings\1910_gr_l-5193.txt
5,169,55,C:\mallet\CourtProceedings\1910_gr_l-5006.txt
5,170,54,C:\mallet\CourtProceedings\1910_gr_l-5001.txt
5,171,3,C:\mallet\CourtProceedings\1910_gr_5052.txt
5,172,181,C:\mallet\CourtProceedings\1910_gr_l-5648.txt
5,173,142,C:\mallet\CourtProceedings\1910_gr_l-5524.txt
5,174,106,C:\mallet\CourtProceedings\1910_gr_l-5359.txt
5,175,207,C:\mallet\CourtProceedings\1910_gr_l-5790.txt
5,176,151,C:\mallet\CourtProceedings\1910_gr_l-5560.txt
5,177,98,C:\mallet\CourtProceedings\1910_gr_l-5319.txt
5,178,82,C:\mallet\CourtProceedings\1910_gr_l-5236.txt
5,179,154,C:\mallet\CourtProceedings\1910_gr_l-5569.txt
5,180,147,C:\mallet\CourtProceedings\1910_gr_l-5535.txt
5,181,140,C:\mallet\CourtProceedings\1910_gr_l-5516.txt
5,182,109,C:\mallet\CourtProceedings\1910_gr_l-5396.txt
5,183,63,C:\mallet\CourtProceedings\1910_gr_l-5097.txt
5,184,127,C:\mallet\CourtProceedings\1910_gr_l-5477.txt
5,185,115,C:\mallet\CourtProceedings\1910_gr_l-5426.txt
5,186,53,C:\mallet\CourtProceedings\1910_gr_l-4991.txt
5,187,11,C:\mallet\CourtProceedings\1910_gr_5658.txt
5,188,225,C:\mallet\CourtProceedings\1910_gr_l-5925.txt
5,189,192,C:\mallet\CourtProceedings\1910_gr_l-5693.txt
5,190,134,C:\mallet\CourtProceedings\1910_gr_l-5491.txt
5,191,94,C:\mallet\CourtProceedings\1910_gr_l-5291.txt
5,192,25,C:\mallet\CourtProceedings\1910_gr_5963.txt
5,193,153,C:\mallet\CourtProceedings\1910_gr_l-5566.txt
5,194,141,C:\mallet\CourtProceedings\1910_gr_l-5521.txt
5,195,121,C:\mallet\CourtProceedings\1910_gr_l-5458.txt
5,196,24,C:\mallet\CourtProceedings\1910_gr_5938.txt
